iso_code,continent,location,date,total_cases,new_cases
GRD,North America,Grenada,10/29/2020,28,0
GRD,North America,Grenada,10/30/2020,28,0
GRD,North America,Grenada,10/31/2020,28,0
GRD,North America,Grenada,11/1/2020,28,0
GRD,North America,Grenada,11/2/2020,29,1
GRD,North America,Grenada,11/3/2020,29,0
GRD,North America,Grenada,11/4/2020,30,1
GRD,North America,Grenada,11/5/2020,30,0
GRD,North America,Grenada,11/6/2020,30,0
GRD,North America,Grenada,11/7/2020,30,0
GRD,North America,Grenada,11/8/2020,32,2
GRD,North America,Grenada,11/9/2020,32,0
GRD,North America,Grenada,11/10/2020,32,0
GRD,North America,Grenada,11/11/2020,32,0
GRD,North America,Grenada,11/12/2020,32,0
GRD,North America,Grenada,11/13/2020,32,0
GRD,North America,Grenada,11/14/2020,32,0
GRD,North America,Grenada,11/15/2020,32,0
GRD,North America,Grenada,11/16/2020,33,1
GRD,North America,Grenada,11/17/2020,33,0
GRD,North America,Grenada,11/18/2020,36,3
GRD,North America,Grenada,11/19/2020,36,0
GRD,North America,Grenada,11/20/2020,41,5
GRD,North America,Grenada,11/21/2020,41,0
GRD,North America,Grenada,11/22/2020,41,0
GRD,North America,Grenada,11/23/2020,41,0
GRD,North America,Grenada,11/24/2020,41,0
GRD,North America,Grenada,11/25/2020,41,0
GRD,North America,Grenada,11/26/2020,41,0
GRD,North America,Grenada,11/27/2020,41,0
GRD,North America,Grenada,11/28/2020,41,0
GRD,North America,Grenada,11/29/2020,41,0
GRD,North America,Grenada,11/30/2020,41,0
GRD,North America,Grenada,12/1/2020,41,0
GRD,North America,Grenada,12/2/2020,41,0
GRD,North America,Grenada,12/3/2020,41,0
GRD,North America,Grenada,12/4/2020,41,0
GRD,North America,Grenada,12/5/2020,41,0
GRD,North America,Grenada,12/6/2020,41,0
GRD,North America,Grenada,12/7/2020,43,2
GRD,North America,Grenada,12/8/2020,43,0
GRD,North America,Grenada,12/9/2020,43,0
GRD,North America,Grenada,12/10/2020,43,0
GRD,North America,Grenada,12/11/2020,43,0
GRD,North America,Grenada,12/12/2020,43,0
GRD,North America,Grenada,12/13/2020,69,26
GRD,North America,Grenada,12/14/2020,69,0
GRD,North America,Grenada,12/15/2020,69,0
GRD,North America,Grenada,12/16/2020,85,16
GRD,North America,Grenada,12/17/2020,85,0
GRD,North America,Grenada,12/18/2020,94,9
GRD,North America,Grenada,12/19/2020,94,0
GRD,North America,Grenada,12/20/2020,103,9
GRD,North America,Grenada,12/21/2020,103,0
GRD,North America,Grenada,12/22/2020,103,0
GRD,North America,Grenada,12/23/2020,105,2
GRD,North America,Grenada,12/24/2020,105,0
GRD,North America,Grenada,12/25/2020,112,7
GRD,North America,Grenada,12/26/2020,112,0
GRD,North America,Grenada,12/27/2020,112,0
GRD,North America,Grenada,12/28/2020,124,12
GRD,North America,Grenada,12/29/2020,127,3
GRD,North America,Grenada,12/30/2020,127,0
GRD,North America,Grenada,12/31/2020,127,0
GRD,North America,Grenada,1/1/2021,127,0
GRD,North America,Grenada,1/2/2021,127,0
GRD,North America,Grenada,1/3/2021,127,0
GRD,North America,Grenada,1/4/2021,127,0
GRD,North America,Grenada,1/5/2021,127,0
GRD,North America,Grenada,1/6/2021,127,0
GRD,North America,Grenada,1/7/2021,127,0
GRD,North America,Grenada,1/8/2021,127,0
GRD,North America,Grenada,1/9/2021,127,0
GRD,North America,Grenada,1/10/2021,127,0
GRD,North America,Grenada,1/11/2021,132,5
GRD,North America,Grenada,1/12/2021,132,0
GRD,North America,Grenada,1/13/2021,132,0
GRD,North America,Grenada,1/14/2021,132,0
GRD,North America,Grenada,1/15/2021,139,7
GRD,North America,Grenada,1/16/2021,139,0
GRD,North America,Grenada,1/17/2021,139,0
GRD,North America,Grenada,1/18/2021,139,0
GRD,North America,Grenada,1/19/2021,139,0
GRD,North America,Grenada,1/20/2021,139,0
GRD,North America,Grenada,1/21/2021,139,0
GRD,North America,Grenada,1/22/2021,139,0
GRD,North America,Grenada,1/23/2021,147,8
GRD,North America,Grenada,1/24/2021,147,0
GRD,North America,Grenada,1/25/2021,148,1
GRD,North America,Grenada,1/26/2021,148,0
GRD,North America,Grenada,1/27/2021,148,0
GRD,North America,Grenada,1/28/2021,148,0
GRD,North America,Grenada,1/29/2021,148,0
GRD,North America,Grenada,1/30/2021,148,0
GRD,North America,Grenada,1/31/2021,148,0
GRD,North America,Grenada,2/1/2021,148,0
GRD,North America,Grenada,2/2/2021,148,0
GRD,North America,Grenada,2/3/2021,148,0
GRD,North America,Grenada,2/4/2021,148,0
GRD,North America,Grenada,2/5/2021,148,0
GRD,North America,Grenada,2/6/2021,148,0
GRD,North America,Grenada,2/7/2021,148,0
GRD,North America,Grenada,2/8/2021,148,0
GRD,North America,Grenada,2/9/2021,148,0
GRD,North America,Grenada,2/10/2021,148,0
GRD,North America,Grenada,2/11/2021,148,0
GRD,North America,Grenada,2/12/2021,148,0
GRD,North America,Grenada,2/13/2021,148,0
GRD,North America,Grenada,2/14/2021,148,0
GRD,North America,Grenada,2/15/2021,148,0
GRD,North America,Grenada,2/16/2021,148,0
GRD,North America,Grenada,2/17/2021,148,0
GRD,North America,Grenada,2/18/2021,148,0
GRD,North America,Grenada,2/19/2021,148,0
GRD,North America,Grenada,2/20/2021,148,0
GRD,North America,Grenada,2/21/2021,148,0
GRD,North America,Grenada,2/22/2021,148,0
GRD,North America,Grenada,2/23/2021,148,0
GRD,North America,Grenada,2/24/2021,148,0
GRD,North America,Grenada,2/25/2021,148,0
GRD,North America,Grenada,2/26/2021,148,0
GRD,North America,Grenada,2/27/2021,148,0
GRD,North America,Grenada,2/28/2021,148,0
GRD,North America,Grenada,3/1/2021,148,0
GRD,North America,Grenada,3/2/2021,148,0
GRD,North America,Grenada,3/3/2021,148,0
GRD,North America,Grenada,3/4/2021,148,0
GRD,North America,Grenada,3/5/2021,148,0
GRD,North America,Grenada,3/6/2021,148,0
GRD,North America,Grenada,3/7/2021,148,0
GRD,North America,Grenada,3/8/2021,148,0
GRD,North America,Grenada,3/9/2021,148,0
GRD,North America,Grenada,3/10/2021,148,0
GRD,North America,Grenada,3/11/2021,148,0
GRD,North America,Grenada,3/12/2021,148,0
GRD,North America,Grenada,3/13/2021,148,0
GRD,North America,Grenada,3/14/2021,148,0
GRD,North America,Grenada,3/15/2021,154,6
GRD,North America,Grenada,3/16/2021,154,0
GRD,North America,Grenada,3/17/2021,154,0
GRD,North America,Grenada,3/18/2021,154,0
GRD,North America,Grenada,3/19/2021,154,0
GRD,North America,Grenada,3/20/2021,154,0
GRD,North America,Grenada,3/21/2021,154,0
GRD,North America,Grenada,3/22/2021,154,0
GRD,North America,Grenada,3/23/2021,154,0
GRD,North America,Grenada,3/24/2021,154,0
GRD,North America,Grenada,3/25/2021,154,0
GRD,North America,Grenada,3/26/2021,155,1
GRD,North America,Grenada,3/27/2021,155,0
GRD,North America,Grenada,3/28/2021,155,0
GRD,North America,Grenada,3/29/2021,155,0
GRD,North America,Grenada,3/30/2021,155,0
GRD,North America,Grenada,3/31/2021,155,0
GRD,North America,Grenada,4/1/2021,155,0
GRD,North America,Grenada,4/2/2021,155,0
GRD,North America,Grenada,4/3/2021,155,0
GRD,North America,Grenada,4/4/2021,155,0
GRD,North America,Grenada,4/5/2021,155,0
GRD,North America,Grenada,4/6/2021,155,0
GRD,North America,Grenada,4/7/2021,155,0
GRD,North America,Grenada,4/8/2021,155,0
GRD,North America,Grenada,4/9/2021,155,0
GTM,North America,Guatemala,2/17/2020,NA,NA
GTM,North America,Guatemala,2/18/2020,NA,NA
GTM,North America,Guatemala,2/19/2020,NA,NA
GTM,North America,Guatemala,2/20/2020,NA,NA
GTM,North America,Guatemala,2/21/2020,NA,NA
GTM,North America,Guatemala,2/22/2020,NA,NA
GTM,North America,Guatemala,2/23/2020,NA,NA
GTM,North America,Guatemala,2/24/2020,NA,NA
GTM,North America,Guatemala,2/25/2020,NA,NA
GTM,North America,Guatemala,2/26/2020,NA,NA
GTM,North America,Guatemala,2/27/2020,NA,NA
GTM,North America,Guatemala,2/28/2020,NA,NA
GTM,North America,Guatemala,2/29/2020,NA,NA
GTM,North America,Guatemala,3/1/2020,NA,NA
GTM,North America,Guatemala,3/2/2020,NA,NA
GTM,North America,Guatemala,3/3/2020,NA,NA
GTM,North America,Guatemala,3/4/2020,NA,NA
GTM,North America,Guatemala,3/5/2020,NA,NA
GTM,North America,Guatemala,3/6/2020,NA,NA
GTM,North America,Guatemala,3/7/2020,NA,NA
GTM,North America,Guatemala,3/8/2020,NA,NA
GTM,North America,Guatemala,3/9/2020,NA,NA
GTM,North America,Guatemala,3/10/2020,NA,NA
GTM,North America,Guatemala,3/11/2020,NA,NA
GTM,North America,Guatemala,3/12/2020,NA,NA
GTM,North America,Guatemala,3/13/2020,NA,NA
GTM,North America,Guatemala,3/14/2020,1,1
GTM,North America,Guatemala,3/15/2020,1,0
GTM,North America,Guatemala,3/16/2020,2,1
GTM,North America,Guatemala,3/17/2020,6,4
GTM,North America,Guatemala,3/18/2020,6,0
GTM,North America,Guatemala,3/19/2020,9,3
GTM,North America,Guatemala,3/20/2020,12,3
GTM,North America,Guatemala,3/21/2020,17,5
GTM,North America,Guatemala,3/22/2020,19,2
GTM,North America,Guatemala,3/23/2020,20,1
GTM,North America,Guatemala,3/24/2020,21,1
GTM,North America,Guatemala,3/25/2020,24,3
GTM,North America,Guatemala,3/26/2020,25,1
GTM,North America,Guatemala,3/27/2020,28,3
GTM,North America,Guatemala,3/28/2020,34,6
GTM,North America,Guatemala,3/29/2020,34,0
GTM,North America,Guatemala,3/30/2020,36,2
GTM,North America,Guatemala,3/31/2020,38,2
GTM,North America,Guatemala,4/1/2020,39,1
GTM,North America,Guatemala,4/2/2020,47,8
GTM,North America,Guatemala,4/3/2020,50,3
GTM,North America,Guatemala,4/4/2020,61,11
GTM,North America,Guatemala,4/5/2020,61,0
GTM,North America,Guatemala,4/6/2020,70,9
GTM,North America,Guatemala,4/7/2020,77,7
GTM,North America,Guatemala,4/8/2020,87,10
GTM,North America,Guatemala,4/9/2020,95,8
GTM,North America,Guatemala,4/10/2020,126,31
GTM,North America,Guatemala,4/11/2020,137,11
GTM,North America,Guatemala,4/12/2020,155,18
GTM,North America,Guatemala,4/13/2020,156,1
GTM,North America,Guatemala,4/14/2020,167,11
GTM,North America,Guatemala,4/15/2020,180,13
GTM,North America,Guatemala,4/16/2020,196,16
GTM,North America,Guatemala,4/17/2020,214,18
GTM,North America,Guatemala,4/18/2020,235,21
GTM,North America,Guatemala,4/19/2020,257,22
GTM,North America,Guatemala,4/20/2020,289,32
GTM,North America,Guatemala,4/21/2020,294,5
GTM,North America,Guatemala,4/22/2020,316,22
GTM,North America,Guatemala,4/23/2020,384,68
GTM,North America,Guatemala,4/24/2020,430,46
GTM,North America,Guatemala,4/25/2020,473,43
GTM,North America,Guatemala,4/26/2020,500,27
GTM,North America,Guatemala,4/27/2020,530,30
GTM,North America,Guatemala,4/28/2020,530,0
GTM,North America,Guatemala,4/29/2020,557,27
GTM,North America,Guatemala,4/30/2020,599,42
GTM,North America,Guatemala,5/1/2020,644,45
GTM,North America,Guatemala,5/2/2020,688,44
GTM,North America,Guatemala,5/3/2020,703,15
GTM,North America,Guatemala,5/4/2020,730,27
GTM,North America,Guatemala,5/5/2020,763,33
GTM,North America,Guatemala,5/6/2020,798,35
GTM,North America,Guatemala,5/7/2020,832,34
GTM,North America,Guatemala,5/8/2020,900,68
GTM,North America,Guatemala,5/9/2020,967,67
GTM,North America,Guatemala,5/10/2020,1052,85
GTM,North America,Guatemala,5/11/2020,1114,62
GTM,North America,Guatemala,5/12/2020,1199,85
GTM,North America,Guatemala,5/13/2020,1342,143
GTM,North America,Guatemala,5/14/2020,1518,176
GTM,North America,Guatemala,5/15/2020,1643,125
GTM,North America,Guatemala,5/16/2020,1763,120
GTM,North America,Guatemala,5/17/2020,1763,0
GTM,North America,Guatemala,5/18/2020,1912,149
GTM,North America,Guatemala,5/19/2020,2133,221
GTM,North America,Guatemala,5/20/2020,2265,132
GTM,North America,Guatemala,5/21/2020,2512,247
GTM,North America,Guatemala,5/22/2020,2743,231
GTM,North America,Guatemala,5/23/2020,3054,311
GTM,North America,Guatemala,5/24/2020,3424,370
GTM,North America,Guatemala,5/25/2020,3760,336
GTM,North America,Guatemala,5/26/2020,3954,194
GTM,North America,Guatemala,5/27/2020,4145,191
GTM,North America,Guatemala,5/28/2020,4348,203
GTM,North America,Guatemala,5/29/2020,4607,259
GTM,North America,Guatemala,5/30/2020,4739,132
GTM,North America,Guatemala,5/31/2020,5087,348
GTM,North America,Guatemala,6/1/2020,5336,249
GTM,North America,Guatemala,6/2/2020,5586,250
GTM,North America,Guatemala,6/3/2020,5760,174
GTM,North America,Guatemala,6/4/2020,6154,394
GTM,North America,Guatemala,6/5/2020,6485,331
GTM,North America,Guatemala,6/6/2020,6792,307
GTM,North America,Guatemala,6/7/2020,7055,263
GTM,North America,Guatemala,6/8/2020,7502,447
GTM,North America,Guatemala,6/9/2020,7866,364
GTM,North America,Guatemala,6/10/2020,8221,355
GTM,North America,Guatemala,6/11/2020,8561,340
GTM,North America,Guatemala,6/12/2020,8982,421
GTM,North America,Guatemala,6/13/2020,9491,509
GTM,North America,Guatemala,6/14/2020,9845,354
GTM,North America,Guatemala,6/15/2020,10272,427
GTM,North America,Guatemala,6/16/2020,10706,434
GTM,North America,Guatemala,6/17/2020,11251,545
GTM,North America,Guatemala,6/18/2020,11868,617
GTM,North America,Guatemala,6/19/2020,12509,641
GTM,North America,Guatemala,6/20/2020,12755,246
GTM,North America,Guatemala,6/21/2020,13145,390
GTM,North America,Guatemala,6/22/2020,13769,624
GTM,North America,Guatemala,6/23/2020,14540,771
GTM,North America,Guatemala,6/24/2020,14819,279
GTM,North America,Guatemala,6/25/2020,15619,800
GTM,North America,Guatemala,6/26/2020,15828,209
GTM,North America,Guatemala,6/27/2020,16397,569
GTM,North America,Guatemala,6/28/2020,16930,533
GTM,North America,Guatemala,6/29/2020,17409,479
GTM,North America,Guatemala,6/30/2020,18096,687
GTM,North America,Guatemala,7/1/2020,19011,915
GTM,North America,Guatemala,7/2/2020,20072,1061
GTM,North America,Guatemala,7/3/2020,21293,1221
GTM,North America,Guatemala,7/4/2020,22501,1208
GTM,North America,Guatemala,7/5/2020,23248,747
GTM,North America,Guatemala,7/6/2020,23972,724
GTM,North America,Guatemala,7/7/2020,24787,815
GTM,North America,Guatemala,7/8/2020,25411,624
GTM,North America,Guatemala,7/9/2020,26658,1247
GTM,North America,Guatemala,7/10/2020,27619,961
GTM,North America,Guatemala,7/11/2020,28598,979
GTM,North America,Guatemala,7/12/2020,29355,757
GTM,North America,Guatemala,7/13/2020,29742,387
GTM,North America,Guatemala,7/14/2020,30872,1130
GTM,North America,Guatemala,7/15/2020,32074,1202
GTM,North America,Guatemala,7/16/2020,32939,865
GTM,North America,Guatemala,7/17/2020,33809,870
GTM,North America,Guatemala,7/18/2020,38042,4233
GTM,North America,Guatemala,7/19/2020,38677,635
GTM,North America,Guatemala,7/20/2020,39039,362
GTM,North America,Guatemala,7/21/2020,40229,1190
GTM,North America,Guatemala,7/22/2020,41135,906
GTM,North America,Guatemala,7/23/2020,42192,1057
GTM,North America,Guatemala,7/24/2020,43283,1091
GTM,North America,Guatemala,7/25/2020,44492,1209
GTM,North America,Guatemala,7/26/2020,45053,561
GTM,North America,Guatemala,7/27/2020,45309,256
GTM,North America,Guatemala,7/28/2020,46451,1142
GTM,North America,Guatemala,7/29/2020,47605,1154
GTM,North America,Guatemala,7/30/2020,48826,1221
GTM,North America,Guatemala,7/31/2020,49789,963
GTM,North America,Guatemala,8/1/2020,50979,1190
GTM,North America,Guatemala,8/2/2020,51306,327
GTM,North America,Guatemala,8/3/2020,51542,236
GTM,North America,Guatemala,8/4/2020,52365,823
GTM,North America,Guatemala,8/5/2020,53509,1144
GTM,North America,Guatemala,8/6/2020,54339,830
GTM,North America,Guatemala,8/7/2020,55270,931
GTM,North America,Guatemala,8/8/2020,56189,919
GTM,North America,Guatemala,8/9/2020,56605,416
GTM,North America,Guatemala,8/10/2020,56987,382
GTM,North America,Guatemala,8/11/2020,57966,979
GTM,North America,Guatemala,8/12/2020,59089,1123
GTM,North America,Guatemala,8/13/2020,60284,1195
GTM,North America,Guatemala,8/14/2020,61428,1144
GTM,North America,Guatemala,8/15/2020,62313,885
GTM,North America,Guatemala,8/16/2020,62562,249
GTM,North America,Guatemala,8/17/2020,62944,382
GTM,North America,Guatemala,8/18/2020,63847,903
GTM,North America,Guatemala,8/19/2020,64881,1034
GTM,North America,Guatemala,8/20/2020,65983,1102
GTM,North America,Guatemala,8/21/2020,66941,958
GTM,North America,Guatemala,8/22/2020,67856,915
GTM,North America,Guatemala,8/23/2020,68188,332
GTM,North America,Guatemala,8/24/2020,68533,345
GTM,North America,Guatemala,8/25/2020,69651,1118
GTM,North America,Guatemala,8/26/2020,70714,1063
GTM,North America,Guatemala,8/27/2020,71856,1142
GTM,North America,Guatemala,8/28/2020,72921,1065
GTM,North America,Guatemala,8/29/2020,73679,758
GTM,North America,Guatemala,8/30/2020,73912,233
GTM,North America,Guatemala,8/31/2020,74074,162
GTM,North America,Guatemala,9/1/2020,74893,819
GTM,North America,Guatemala,9/2/2020,75644,751
GTM,North America,Guatemala,9/3/2020,76358,714
GTM,North America,Guatemala,9/4/2020,77040,682
GTM,North America,Guatemala,9/5/2020,77481,441
GTM,North America,Guatemala,9/6/2020,77683,202
GTM,North America,Guatemala,9/7/2020,77828,145
GTM,North America,Guatemala,9/8/2020,78721,893
GTM,North America,Guatemala,9/9/2020,79622,901
GTM,North America,Guatemala,9/10/2020,80306,684
GTM,North America,Guatemala,9/11/2020,81009,703
GTM,North America,Guatemala,9/12/2020,81658,649
GTM,North America,Guatemala,9/13/2020,81909,251
GTM,North America,Guatemala,9/14/2020,82172,263
GTM,North America,Guatemala,9/15/2020,82684,512
GTM,North America,Guatemala,9/16/2020,82924,240
GTM,North America,Guatemala,9/17/2020,83664,740
GTM,North America,Guatemala,9/18/2020,84344,680
GTM,North America,Guatemala,9/19/2020,85152,808
GTM,North America,Guatemala,9/20/2020,85444,292
GTM,North America,Guatemala,9/21/2020,85681,237
GTM,North America,Guatemala,9/22/2020,86623,942
GTM,North America,Guatemala,9/23/2020,87442,819
GTM,North America,Guatemala,9/24/2020,87933,491
GTM,North America,Guatemala,9/25/2020,88878,945
GTM,North America,Guatemala,9/26/2020,89702,824
GTM,North America,Guatemala,9/27/2020,90092,390
GTM,North America,Guatemala,9/28/2020,90263,171
GTM,North America,Guatemala,9/29/2020,90968,705
GTM,North America,Guatemala,9/30/2020,91746,778
GTM,North America,Guatemala,10/1/2020,92409,663
GTM,North America,Guatemala,10/2/2020,93090,681
GTM,North America,Guatemala,10/3/2020,93748,658
GTM,North America,Guatemala,10/4/2020,93963,215
GTM,North America,Guatemala,10/5/2020,94182,219
GTM,North America,Guatemala,10/6/2020,94870,688
GTM,North America,Guatemala,10/7/2020,95704,834
GTM,North America,Guatemala,10/8/2020,96480,776
GTM,North America,Guatemala,10/9/2020,96935,455
GTM,North America,Guatemala,10/10/2020,97544,609
GTM,North America,Guatemala,10/11/2020,97715,171
GTM,North America,Guatemala,10/12/2020,97826,111
GTM,North America,Guatemala,10/13/2020,98380,554
GTM,North America,Guatemala,10/14/2020,99094,714
GTM,North America,Guatemala,10/15/2020,99765,671
GTM,North America,Guatemala,10/16/2020,100431,666
GTM,North America,Guatemala,10/17/2020,101028,597
GTM,North America,Guatemala,10/18/2020,101360,332
GTM,North America,Guatemala,10/19/2020,101599,239
GTM,North America,Guatemala,10/20/2020,102219,620
GTM,North America,Guatemala,10/21/2020,102415,196
GTM,North America,Guatemala,10/22/2020,103172,757
GTM,North America,Guatemala,10/23/2020,103902,730
GTM,North America,Guatemala,10/24/2020,104632,730
GTM,North America,Guatemala,10/25/2020,104787,155
GTM,North America,Guatemala,10/26/2020,104894,107
GTM,North America,Guatemala,10/27/2020,105571,677
GTM,North America,Guatemala,10/28/2020,106320,749
GTM,North America,Guatemala,10/29/2020,106790,470
GTM,North America,Guatemala,10/30/2020,107339,549
GTM,North America,Guatemala,10/31/2020,107939,600
GTM,North America,Guatemala,11/1/2020,108104,165
GTM,North America,Guatemala,11/2/2020,108104,0
GTM,North America,Guatemala,11/3/2020,108483,379
GTM,North America,Guatemala,11/4/2020,109147,664
GTM,North America,Guatemala,11/5/2020,109849,702
GTM,North America,Guatemala,11/6/2020,110502,653
GTM,North America,Guatemala,11/7/2020,111050,548
GTM,North America,Guatemala,11/8/2020,111262,212
GTM,North America,Guatemala,11/9/2020,111360,98
GTM,North America,Guatemala,11/10/2020,112129,769
GTM,North America,Guatemala,11/11/2020,112811,682
GTM,North America,Guatemala,11/12/2020,113543,732
GTM,North America,Guatemala,11/13/2020,114123,580
GTM,North America,Guatemala,11/14/2020,114719,596
GTM,North America,Guatemala,11/15/2020,114885,166
GTM,North America,Guatemala,11/16/2020,115032,147
GTM,North America,Guatemala,11/17/2020,115730,698
GTM,North America,Guatemala,11/18/2020,116381,651
GTM,North America,Guatemala,11/19/2020,117066,685
GTM,North America,Guatemala,11/20/2020,117757,691
GTM,North America,Guatemala,11/21/2020,118417,660
GTM,North America,Guatemala,11/22/2020,118629,212
GTM,North America,Guatemala,11/23/2020,118722,93
GTM,North America,Guatemala,11/24/2020,119349,627
GTM,North America,Guatemala,11/25/2020,119989,640
GTM,North America,Guatemala,11/26/2020,120685,696
GTM,North America,Guatemala,11/27/2020,121132,447
GTM,North America,Guatemala,11/28/2020,121798,666
GTM,North America,Guatemala,11/29/2020,121971,173
GTM,North America,Guatemala,11/30/2020,122062,91
GTM,North America,Guatemala,12/1/2020,122774,712
GTM,North America,Guatemala,12/2/2020,123460,686
GTM,North America,Guatemala,12/3/2020,124053,593
GTM,North America,Guatemala,12/4/2020,124805,752
GTM,North America,Guatemala,12/5/2020,125352,547
GTM,North America,Guatemala,12/6/2020,125550,198
GTM,North America,Guatemala,12/7/2020,125674,124
GTM,North America,Guatemala,12/8/2020,126473,799
GTM,North America,Guatemala,12/9/2020,127127,654
GTM,North America,Guatemala,12/10/2020,127786,659
GTM,North America,Guatemala,12/11/2020,128541,755
GTM,North America,Guatemala,12/12/2020,129099,558
GTM,North America,Guatemala,12/13/2020,129282,183
GTM,North America,Guatemala,12/14/2020,129405,123
GTM,North America,Guatemala,12/15/2020,130082,677
GTM,North America,Guatemala,12/16/2020,130828,746
GTM,North America,Guatemala,12/17/2020,131435,607
GTM,North America,Guatemala,12/18/2020,132062,627
GTM,North America,Guatemala,12/19/2020,132595,533
GTM,North America,Guatemala,12/20/2020,132765,170
GTM,North America,Guatemala,12/21/2020,132867,102
GTM,North America,Guatemala,12/22/2020,133601,734
GTM,North America,Guatemala,12/23/2020,134256,655
GTM,North America,Guatemala,12/24/2020,134894,638
GTM,North America,Guatemala,12/25/2020,135080,186
GTM,North America,Guatemala,12/26/2020,135171,91
GTM,North America,Guatemala,12/27/2020,135309,138
GTM,North America,Guatemala,12/28/2020,135441,132
GTM,North America,Guatemala,12/29/2020,136287,846
GTM,North America,Guatemala,12/30/2020,137166,879
GTM,North America,Guatemala,12/31/2020,138012,846
GTM,North America,Guatemala,1/1/2021,138236,224
GTM,North America,Guatemala,1/2/2021,138316,80
GTM,North America,Guatemala,1/3/2021,138475,159
GTM,North America,Guatemala,1/4/2021,138656,181
GTM,North America,Guatemala,1/5/2021,139419,763
GTM,North America,Guatemala,1/6/2021,140202,783
GTM,North America,Guatemala,1/7/2021,141074,872
GTM,North America,Guatemala,1/8/2021,142064,990
GTM,North America,Guatemala,1/9/2021,143127,1063
GTM,North America,Guatemala,1/10/2021,143243,116
GTM,North America,Guatemala,1/11/2021,143243,0
GTM,North America,Guatemala,1/12/2021,144982,1739
GTM,North America,Guatemala,1/13/2021,145986,1004
GTM,North America,Guatemala,1/14/2021,146937,951
GTM,North America,Guatemala,1/15/2021,147560,623
GTM,North America,Guatemala,1/16/2021,148598,1038
GTM,North America,Guatemala,1/17/2021,148888,290
GTM,North America,Guatemala,1/18/2021,149146,258
GTM,North America,Guatemala,1/19/2021,150277,1131
GTM,North America,Guatemala,1/20/2021,151324,1047
GTM,North America,Guatemala,1/21/2021,152395,1071
GTM,North America,Guatemala,1/22/2021,152956,561
GTM,North America,Guatemala,1/23/2021,153890,934
GTM,North America,Guatemala,1/24/2021,154212,322
GTM,North America,Guatemala,1/25/2021,154430,218
GTM,North America,Guatemala,1/26/2021,155459,1029
GTM,North America,Guatemala,1/27/2021,156497,1038
GTM,North America,Guatemala,1/28/2021,157595,1098
GTM,North America,Guatemala,1/29/2021,158336,741
GTM,North America,Guatemala,1/30/2021,159118,782
GTM,North America,Guatemala,1/31/2021,159504,386
GTM,North America,Guatemala,2/1/2021,159632,128
GTM,North America,Guatemala,2/2/2021,160299,667
GTM,North America,Guatemala,2/3/2021,160966,667
GTM,North America,Guatemala,2/4/2021,161665,699
GTM,North America,Guatemala,2/5/2021,162295,630
GTM,North America,Guatemala,2/6/2021,162937,642
GTM,North America,Guatemala,2/7/2021,163137,200
GTM,North America,Guatemala,2/8/2021,163247,110
GTM,North America,Guatemala,2/9/2021,163993,746
GTM,North America,Guatemala,2/10/2021,164746,753
GTM,North America,Guatemala,2/11/2021,165532,786
GTM,North America,Guatemala,2/12/2021,166283,751
GTM,North America,Guatemala,2/13/2021,167071,788
GTM,North America,Guatemala,2/14/2021,167279,208
GTM,North America,Guatemala,2/15/2021,167383,104
GTM,North America,Guatemala,2/16/2021,168103,720
GTM,North America,Guatemala,2/17/2021,168880,777
GTM,North America,Guatemala,2/18/2021,169610,730
GTM,North America,Guatemala,2/19/2021,170275,665
GTM,North America,Guatemala,2/20/2021,170931,656
GTM,North America,Guatemala,2/21/2021,171170,239
GTM,North America,Guatemala,2/22/2021,171289,119
GTM,North America,Guatemala,2/23/2021,172072,783
GTM,North America,Guatemala,2/24/2021,172764,692
GTM,North America,Guatemala,2/25/2021,173142,378
GTM,North America,Guatemala,2/26/2021,173814,672
GTM,North America,Guatemala,2/27/2021,174335,521
GTM,North America,Guatemala,2/28/2021,174542,207
GTM,North America,Guatemala,3/1/2021,174653,111
GTM,North America,Guatemala,3/2/2021,175411,758
GTM,North America,Guatemala,3/3/2021,176250,839
GTM,North America,Guatemala,3/4/2021,176876,626
GTM,North America,Guatemala,3/5/2021,177716,840
GTM,North America,Guatemala,3/6/2021,178337,621
GTM,North America,Guatemala,3/7/2021,178560,223
GTM,North America,Guatemala,3/8/2021,178770,210
GTM,North America,Guatemala,3/9/2021,179563,793
GTM,North America,Guatemala,3/10/2021,180393,830
GTM,North America,Guatemala,3/11/2021,181143,750
GTM,North America,Guatemala,3/12/2021,181974,831
GTM,North America,Guatemala,3/13/2021,182679,705
GTM,North America,Guatemala,3/14/2021,182881,202
GTM,North America,Guatemala,3/15/2021,183014,133
GTM,North America,Guatemala,3/16/2021,183985,971
GTM,North America,Guatemala,3/17/2021,184934,949
GTM,North America,Guatemala,3/18/2021,185832,898
GTM,North America,Guatemala,3/19/2021,186740,908
GTM,North America,Guatemala,3/20/2021,187659,919
GTM,North America,Guatemala,3/21/2021,187911,252
GTM,North America,Guatemala,3/22/2021,188119,208
GTM,North America,Guatemala,3/23/2021,189067,948
GTM,North America,Guatemala,3/24/2021,190208,1141
GTM,North America,Guatemala,3/25/2021,191207,999
GTM,North America,Guatemala,3/26/2021,192133,926
GTM,North America,Guatemala,3/27/2021,193050,917
GTM,North America,Guatemala,3/28/2021,193377,327
GTM,North America,Guatemala,3/29/2021,193556,179
GTM,North America,Guatemala,3/30/2021,193834,278
